Name,URL,Cuisine,Address,Full_URL,Full_URL,Full_URL
TAO Uptown,/ny/new-york/247577-tao-uptown/menu/,"Asian Fusion, Cocktails, Sushi","42 E 58th St, New York, NY, 10022",https://www.allmenus.com/ny/new-york/247577-tao-uptown/menu/,https://www.allmenus.com/ny/new-york/247577-tao-uptown/menu/,https://www.allmenus.com/ny/new-york/247577-tao-uptown/menu/
Hale & Hearty Soups,/ny/new-york/41943-hale-hearty-soups/menu/,"Sandwiches, Soups","75 9th Ave, New York, NY, 10011",https://www.allmenus.com/ny/new-york/41943-hale-hearty-soups/menu/,https://www.allmenus.com/ny/new-york/41943-hale-hearty-soups/menu/,https://www.allmenus.com/ny/new-york/41943-hale-hearty-soups/menu/
Mee Noodle Shop,/ny/new-york/248806-mee-noodle-shop/menu/,"Chinese, Noodles","795 9th Ave, New York, NY, 10019",https://www.allmenus.com/ny/new-york/248806-mee-noodle-shop/menu/,https://www.allmenus.com/ny/new-york/248806-mee-noodle-shop/menu/,https://www.allmenus.com/ny/new-york/248806-mee-noodle-shop/menu/
Pera Mediterranean Brasserie,/ny/new-york/252571-pera-mediterranean-brasserie/menu/,"Mediterranean, Tapas, Turkish","303 Madison Ave, New York, NY, 10017",https://www.allmenus.com/ny/new-york/252571-pera-mediterranean-brasserie/menu/,https://www.allmenus.com/ny/new-york/252571-pera-mediterranean-brasserie/menu/,https://www.allmenus.com/ny/new-york/252571-pera-mediterranean-brasserie/menu/
Jimbo???s Hamburger Palace,/ny/new-york/47376-jimbos-hamburger-palace/menu/,Burgers,"2027 Lexington, New York, NY, 10035",https://www.allmenus.com/ny/new-york/47376-jimbos-hamburger-palace/menu/,https://www.allmenus.com/ny/new-york/47376-jimbos-hamburger-palace/menu/,https://www.allmenus.com/ny/new-york/47376-jimbos-hamburger-palace/menu/
Franchia Inc.,/ny/new-york/272446-franchia-inc/menu/,"Healthy, Korean, Teahouses, Vegetarian","12 Park Ave, New York, NY, 10016",https://www.allmenus.com/ny/new-york/272446-franchia-inc/menu/,https://www.allmenus.com/ny/new-york/272446-franchia-inc/menu/,https://www.allmenus.com/ny/new-york/272446-franchia-inc/menu/
Pylos Restaurant,/ny/new-york/272348-pylos-restaurant/menu/,Greek,"128 E 7th St, New York, NY, 10009",https://www.allmenus.com/ny/new-york/272348-pylos-restaurant/menu/,https://www.allmenus.com/ny/new-york/272348-pylos-restaurant/menu/,https://www.allmenus.com/ny/new-york/272348-pylos-restaurant/menu/
Da Nico Ristorante,/ny/new-york/2164-da-nico-ristorante/menu/,"Italian, Pizza","164 Mulberry St, New York, NY, 10013",https://www.allmenus.com/ny/new-york/2164-da-nico-ristorante/menu/,https://www.allmenus.com/ny/new-york/2164-da-nico-ristorante/menu/,https://www.allmenus.com/ny/new-york/2164-da-nico-ristorante/menu/
Kismat Indian Cuisine,/ny/new-york/48022-kismat-indian-cuisine/menu/,Indian,"603 Fort Washington Ave, New York, NY, 10040",https://www.allmenus.com/ny/new-york/48022-kismat-indian-cuisine/menu/,https://www.allmenus.com/ny/new-york/48022-kismat-indian-cuisine/menu/,https://www.allmenus.com/ny/new-york/48022-kismat-indian-cuisine/menu/
Washington Square Diner,/ny/new-york/21683-washington-square-diner/menu/,Diner,"150 W 4th St, New York, NY, 10012",https://www.allmenus.com/ny/new-york/21683-washington-square-diner/menu/,https://www.allmenus.com/ny/new-york/21683-washington-square-diner/menu/,https://www.allmenus.com/ny/new-york/21683-washington-square-diner/menu/
Le Grainne Cafe,/ny/new-york/2689-le-grainne-cafe/menu/,"Bistro, Coffee & Tea, Crepes, French","183 9th Ave, New York, NY, 10011",https://www.allmenus.com/ny/new-york/2689-le-grainne-cafe/menu/,https://www.allmenus.com/ny/new-york/2689-le-grainne-cafe/menu/,https://www.allmenus.com/ny/new-york/2689-le-grainne-cafe/menu/
Frank's Trattoria,/ny/new-york/60304-franks-trattoria/menu/,"Italian, Pizza","371 1st Ave, New York, NY, 10010",https://www.allmenus.com/ny/new-york/60304-franks-trattoria/menu/,https://www.allmenus.com/ny/new-york/60304-franks-trattoria/menu/,https://www.allmenus.com/ny/new-york/60304-franks-trattoria/menu/
Village Natural,/ny/new-york/249553-village-natural/menu/,"Healthy, Local/Organic, Vegetarian","46 Greenwich Ave, New York, NY, 10011",https://www.allmenus.com/ny/new-york/249553-village-natural/menu/,https://www.allmenus.com/ny/new-york/249553-village-natural/menu/,https://www.allmenus.com/ny/new-york/249553-village-natural/menu/
Pearl Diner,/ny/new-york/7903-pearl-diner/menu/,Diner,"212 Pearl St, New York, NY, 10038",https://www.allmenus.com/ny/new-york/7903-pearl-diner/menu/,https://www.allmenus.com/ny/new-york/7903-pearl-diner/menu/,https://www.allmenus.com/ny/new-york/7903-pearl-diner/menu/
Canyon Road Grill,/ny/new-york/255136-canyon-road-grill/menu/,"Mexican, Southwestern","1470 1st Ave, New York, NY, 10075",https://www.allmenus.com/ny/new-york/255136-canyon-road-grill/menu/,https://www.allmenus.com/ny/new-york/255136-canyon-road-grill/menu/,https://www.allmenus.com/ny/new-york/255136-canyon-road-grill/menu/
Wasabi Sushi & Bento,/ny/new-york/386623-wasabi-sushi-bento/menu/,"Japanese, Sushi","561 7th Ave, New York, NY, 10018",https://www.allmenus.com/ny/new-york/386623-wasabi-sushi-bento/menu/,https://www.allmenus.com/ny/new-york/386623-wasabi-sushi-bento/menu/,https://www.allmenus.com/ny/new-york/386623-wasabi-sushi-bento/menu/
The Original Mama's Pizza,/ny/new-york/48850-the-original-mamas-pizza/menu/,"Italian, Pizza","941 Amsterdam Ave, New York, NY, 10025",https://www.allmenus.com/ny/new-york/48850-the-original-mamas-pizza/menu/,https://www.allmenus.com/ny/new-york/48850-the-original-mamas-pizza/menu/,https://www.allmenus.com/ny/new-york/48850-the-original-mamas-pizza/menu/
People's Choice Kitchen,/ny/new-york/251225-peoples-choice-kitchen/menu/,"Caribbean, Jamaican","2733 Fredrick Douglass Blvd, New York, NY, 10039",https://www.allmenus.com/ny/new-york/251225-peoples-choice-kitchen/menu/,https://www.allmenus.com/ny/new-york/251225-peoples-choice-kitchen/menu/,https://www.allmenus.com/ny/new-york/251225-peoples-choice-kitchen/menu/
Bistro Les Amis,/ny/new-york/252951-bistro-les-amis/menu/,"Bistro, French, Vegetarian","180 Spring St, New York, NY, 10012",https://www.allmenus.com/ny/new-york/252951-bistro-les-amis/menu/,https://www.allmenus.com/ny/new-york/252951-bistro-les-amis/menu/,https://www.allmenus.com/ny/new-york/252951-bistro-les-amis/menu/
Chelsea Ristorante,/ny/new-york/2838-chelsea-ristorante/menu/,Italian,"108 8th Ave, New York, NY, 10011",https://www.allmenus.com/ny/new-york/2838-chelsea-ristorante/menu/,https://www.allmenus.com/ny/new-york/2838-chelsea-ristorante/menu/,https://www.allmenus.com/ny/new-york/2838-chelsea-ristorante/menu/
Global Kitchen,/ny/new-york/3005-global-kitchen/menu/,"Deli Food, Sandwiches, Sushi","1290 Ave of the Americas, New York, NY, 10104",https://www.allmenus.com/ny/new-york/3005-global-kitchen/menu/,https://www.allmenus.com/ny/new-york/3005-global-kitchen/menu/,https://www.allmenus.com/ny/new-york/3005-global-kitchen/menu/
Tajin Restaurant,/ny/new-york/249854-tajin-restaurant/menu/,Mexican,"85 Greenwich St, New York, NY, 10006",https://www.allmenus.com/ny/new-york/249854-tajin-restaurant/menu/,https://www.allmenus.com/ny/new-york/249854-tajin-restaurant/menu/,https://www.allmenus.com/ny/new-york/249854-tajin-restaurant/menu/
UNO Pizzeria & Grill,/ny/new-york/2351-uno-pizzeria-grill/menu/,"American, Bar Food, Pizza","432 Columbus Ave, New York, NY, 10024",https://www.allmenus.com/ny/new-york/2351-uno-pizzeria-grill/menu/,https://www.allmenus.com/ny/new-york/2351-uno-pizzeria-grill/menu/,https://www.allmenus.com/ny/new-york/2351-uno-pizzeria-grill/menu/
Bennie's Thai Cafe,/ny/new-york/7000-bennies-thai-cafe/menu/,Thai,"88 Fulton St, New York, NY, 10038",https://www.allmenus.com/ny/new-york/7000-bennies-thai-cafe/menu/,https://www.allmenus.com/ny/new-york/7000-bennies-thai-cafe/menu/,https://www.allmenus.com/ny/new-york/7000-bennies-thai-cafe/menu/
Otto Enoteca Pizzeria,/ny/new-york/2591-otto-enoteca-pizzeria/menu/,"Italian, Pizza","1 5th Ave, New York, NY, 10003",https://www.allmenus.com/ny/new-york/2591-otto-enoteca-pizzeria/menu/,https://www.allmenus.com/ny/new-york/2591-otto-enoteca-pizzeria/menu/,https://www.allmenus.com/ny/new-york/2591-otto-enoteca-pizzeria/menu/
Bus Stop Diner,/ny/new-york/48756-bus-stop-diner/menu/,Diner,"3341 Broadway Ave, New York, NY, 10031",https://www.allmenus.com/ny/new-york/48756-bus-stop-diner/menu/,https://www.allmenus.com/ny/new-york/48756-bus-stop-diner/menu/,https://www.allmenus.com/ny/new-york/48756-bus-stop-diner/menu/
Bagel Works,/ny/new-york/7609-bagel-works/menu/,"Bagels, Sandwiches","1229 1st Ave, New York, NY, 10065",https://www.allmenus.com/ny/new-york/7609-bagel-works/menu/,https://www.allmenus.com/ny/new-york/7609-bagel-works/menu/,https://www.allmenus.com/ny/new-york/7609-bagel-works/menu/
Kodama Sushi,/ny/new-york/6929-kodama-sushi/menu/,"Japanese, Sushi","67 Nassau St, New York, NY, 10038",https://www.allmenus.com/ny/new-york/6929-kodama-sushi/menu/,https://www.allmenus.com/ny/new-york/6929-kodama-sushi/menu/,https://www.allmenus.com/ny/new-york/6929-kodama-sushi/menu/
Cafe Petisco,/ny/new-york/308666-cafe-petisco/menu/,"Coffee & Tea, Mediterranean, Middle Eastern","189 E Broadway, New York, NY, 10002",https://www.allmenus.com/ny/new-york/308666-cafe-petisco/menu/,https://www.allmenus.com/ny/new-york/308666-cafe-petisco/menu/,https://www.allmenus.com/ny/new-york/308666-cafe-petisco/menu/
Amber 80st,/ny/new-york/41894-amber-80st/menu/,"Japanese, Sushi, Thai","1406 Third Ave, New York, NY, 10075",https://www.allmenus.com/ny/new-york/41894-amber-80st/menu/,https://www.allmenus.com/ny/new-york/41894-amber-80st/menu/,https://www.allmenus.com/ny/new-york/41894-amber-80st/menu/
Mari Vanna,/ny/new-york/285799-mari-vanna/menu/,"Eastern European, Russian, Vegetarian","41 E 20th St, New York, NY, 10003",https://www.allmenus.com/ny/new-york/285799-mari-vanna/menu/,https://www.allmenus.com/ny/new-york/285799-mari-vanna/menu/,https://www.allmenus.com/ny/new-york/285799-mari-vanna/menu/
Pongal South Indian Restaurant,/ny/new-york/2900-pongal-south-indian-restaurant/menu/,"Indian, Kosher, Vegetarian","110 Lexington Ave, New York, NY, 10016",https://www.allmenus.com/ny/new-york/2900-pongal-south-indian-restaurant/menu/,https://www.allmenus.com/ny/new-york/2900-pongal-south-indian-restaurant/menu/,https://www.allmenus.com/ny/new-york/2900-pongal-south-indian-restaurant/menu/
Knickerbocker Bar & Grill,/ny/new-york/2583-knickerbocker-bar-grill/menu/,"American (New), Steak","33 University Place, New York, NY, 10003",https://www.allmenus.com/ny/new-york/2583-knickerbocker-bar-grill/menu/,https://www.allmenus.com/ny/new-york/2583-knickerbocker-bar-grill/menu/,https://www.allmenus.com/ny/new-york/2583-knickerbocker-bar-grill/menu/
The Original Sandwich Shoppe,/ny/new-york/249567-the-original-sandwich-shoppe/menu/,Sandwiches,"58 Greenwich Ave, New York, NY, 10011",https://www.allmenus.com/ny/new-york/249567-the-original-sandwich-shoppe/menu/,https://www.allmenus.com/ny/new-york/249567-the-original-sandwich-shoppe/menu/,https://www.allmenus.com/ny/new-york/249567-the-original-sandwich-shoppe/menu/
809 Sangria Bar & Grill,/ny/new-york/248252-809-sangria-bar-grill/menu/,"Latin American, Puerto Rican","112 Dyckman St, New York, NY, 10040",https://www.allmenus.com/ny/new-york/248252-809-sangria-bar-grill/menu/,https://www.allmenus.com/ny/new-york/248252-809-sangria-bar-grill/menu/,https://www.allmenus.com/ny/new-york/248252-809-sangria-bar-grill/menu/
The Loop,/ny/new-york/286333-the-loop/menu/,"Japanese, Sushi","173 3rd Ave, New York, NY, 10003",https://www.allmenus.com/ny/new-york/286333-the-loop/menu/,https://www.allmenus.com/ny/new-york/286333-the-loop/menu/,https://www.allmenus.com/ny/new-york/286333-the-loop/menu/
Crown Fried Chicken,/ny/new-york/443815-crown-fried-chicken/menu/,"Burgers, Chicken, Salads","117 Avenue D, New York, NY, 10009",https://www.allmenus.com/ny/new-york/443815-crown-fried-chicken/menu/,https://www.allmenus.com/ny/new-york/443815-crown-fried-chicken/menu/,https://www.allmenus.com/ny/new-york/443815-crown-fried-chicken/menu/
Socarrat Paella Bar - Chelsea,/ny/new-york/272910-socarrat-paella-bar-chelsea/menu/,"Spanish, Tapas","259 W 19th St, New York, NY, 10011",https://www.allmenus.com/ny/new-york/272910-socarrat-paella-bar-chelsea/menu/,https://www.allmenus.com/ny/new-york/272910-socarrat-paella-bar-chelsea/menu/,https://www.allmenus.com/ny/new-york/272910-socarrat-paella-bar-chelsea/menu/
Rocky's Brick Oven Pizza,/ny/new-york/6933-rockys-brick-oven-pizza/menu/,"Italian, Pizza, Wings","607 2nd Ave, New York, NY, 10016",https://www.allmenus.com/ny/new-york/6933-rockys-brick-oven-pizza/menu/,https://www.allmenus.com/ny/new-york/6933-rockys-brick-oven-pizza/menu/,https://www.allmenus.com/ny/new-york/6933-rockys-brick-oven-pizza/menu/
Tai Thai,/ny/new-york/7833-tai-thai/menu/,Thai,"78 E 1st St, New York, NY, 10009",https://www.allmenus.com/ny/new-york/7833-tai-thai/menu/,https://www.allmenus.com/ny/new-york/7833-tai-thai/menu/,https://www.allmenus.com/ny/new-york/7833-tai-thai/menu/
Toloache Mexican Bistro,/ny/new-york/385141-toloache-mexican-bistro/menu/,"Mexican, Vegetarian","205 Thompson St, New York, NY, 10012",https://www.allmenus.com/ny/new-york/385141-toloache-mexican-bistro/menu/,https://www.allmenus.com/ny/new-york/385141-toloache-mexican-bistro/menu/,https://www.allmenus.com/ny/new-york/385141-toloache-mexican-bistro/menu/
Cask Bar & Kitchen,/ny/new-york/329377-cask-bar-kitchen/menu/,"American (New), Tapas","167 E 33rd St, New York, NY, 10016",https://www.allmenus.com/ny/new-york/329377-cask-bar-kitchen/menu/,https://www.allmenus.com/ny/new-york/329377-cask-bar-kitchen/menu/,https://www.allmenus.com/ny/new-york/329377-cask-bar-kitchen/menu/
Eat Here Now,/ny/new-york/7606-eat-here-now/menu/,Diner,"839 Lexington Ave, New York, NY, 10065",https://www.allmenus.com/ny/new-york/7606-eat-here-now/menu/,https://www.allmenus.com/ny/new-york/7606-eat-here-now/menu/,https://www.allmenus.com/ny/new-york/7606-eat-here-now/menu/
Francesco's Pizzeria & Restaurant,/ny/new-york/7891-francescos-pizzeria-restaurant/menu/,"Italian, Pizza","186 Columbus Ave, New York, NY, 10023",https://www.allmenus.com/ny/new-york/7891-francescos-pizzeria-restaurant/menu/,https://www.allmenus.com/ny/new-york/7891-francescos-pizzeria-restaurant/menu/,https://www.allmenus.com/ny/new-york/7891-francescos-pizzeria-restaurant/menu/
Croton Reservoir Tavern,/ny/new-york/2808-croton-reservoir-tavern/menu/,"American, Bar Food","108 West 40th St, New York, NY, 10018",https://www.allmenus.com/ny/new-york/2808-croton-reservoir-tavern/menu/,https://www.allmenus.com/ny/new-york/2808-croton-reservoir-tavern/menu/,https://www.allmenus.com/ny/new-york/2808-croton-reservoir-tavern/menu/
Cafe Himalaya,/ny/new-york/102573-cafe-himalaya/menu/,Tibetan,"78 E 1st St, New York, NY, 10009",https://www.allmenus.com/ny/new-york/102573-cafe-himalaya/menu/,https://www.allmenus.com/ny/new-york/102573-cafe-himalaya/menu/,https://www.allmenus.com/ny/new-york/102573-cafe-himalaya/menu/
Nino's Restaurant,/ny/new-york/39353-ninos-restaurant/menu/,Italian,"1354 1st Avenue, New York, NY, 10021",https://www.allmenus.com/ny/new-york/39353-ninos-restaurant/menu/,https://www.allmenus.com/ny/new-york/39353-ninos-restaurant/menu/,https://www.allmenus.com/ny/new-york/39353-ninos-restaurant/menu/
Nobi Sushi,/ny/new-york/293813-nobi-sushi/menu/,"Japanese, Sushi","437 3rd Ave, New York, NY, 10016",https://www.allmenus.com/ny/new-york/293813-nobi-sushi/menu/,https://www.allmenus.com/ny/new-york/293813-nobi-sushi/menu/,https://www.allmenus.com/ny/new-york/293813-nobi-sushi/menu/
Viand Cafe (Broadway),/ny/new-york/251056-viand-cafe-broadway/menu/,Diner,"2130 Broadway Ave, New York, NY, 10023",https://www.allmenus.com/ny/new-york/251056-viand-cafe-broadway/menu/,https://www.allmenus.com/ny/new-york/251056-viand-cafe-broadway/menu/,https://www.allmenus.com/ny/new-york/251056-viand-cafe-broadway/menu/
Tartine,/ny/new-york/280067-tartine/menu/,"Bakery & Pastries, Coffee & Tea, French","253 W 11th St, New York, NY, 10014",https://www.allmenus.com/ny/new-york/280067-tartine/menu/,https://www.allmenus.com/ny/new-york/280067-tartine/menu/,https://www.allmenus.com/ny/new-york/280067-tartine/menu/
V Cafe,/ny/new-york/2131-v-cafe/menu/,"Vegetarian, Vietnamese","345 Greenwich St, New York, NY, 10013",https://www.allmenus.com/ny/new-york/2131-v-cafe/menu/,https://www.allmenus.com/ny/new-york/2131-v-cafe/menu/,https://www.allmenus.com/ny/new-york/2131-v-cafe/menu/
Ridgeway Diner,/ny/new-york/60229-ridgeway-diner/menu/,"Diner, Greek","664 6th Ave, New York, NY, 10010",https://www.allmenus.com/ny/new-york/60229-ridgeway-diner/menu/,https://www.allmenus.com/ny/new-york/60229-ridgeway-diner/menu/,https://www.allmenus.com/ny/new-york/60229-ridgeway-diner/menu/
Swagat Indian Restaurant,/ny/new-york/248684-swagat-indian-restaurant/menu/,Indian,"205 W 29th St, New York, NY, 10001",https://www.allmenus.com/ny/new-york/248684-swagat-indian-restaurant/menu/,https://www.allmenus.com/ny/new-york/248684-swagat-indian-restaurant/menu/,https://www.allmenus.com/ny/new-york/248684-swagat-indian-restaurant/menu/
GRUPPO NYCThinCrust Pizza - East Village,/ny/new-york/421826-gruppo-nycthincrust-pizza-east-village/menu/,,"98 Avenue B, New York, NY, 10009",https://www.allmenus.com/ny/new-york/421826-gruppo-nycthincrust-pizza-east-village/menu/,https://www.allmenus.com/ny/new-york/421826-gruppo-nycthincrust-pizza-east-village/menu/,https://www.allmenus.com/ny/new-york/421826-gruppo-nycthincrust-pizza-east-village/menu/
Soho Sushi,/ny/new-york/273504-soho-sushi/menu/,"Japanese, Sushi","231 Sullivan St, New York, NY, 10012",https://www.allmenus.com/ny/new-york/273504-soho-sushi/menu/,https://www.allmenus.com/ny/new-york/273504-soho-sushi/menu/,https://www.allmenus.com/ny/new-york/273504-soho-sushi/menu/
Burger & Lobster,/ny/new-york/478222-burger-lobster/menu/,"Burgers, Seafood","39 W 19th St, New York, NY, 10011",https://www.allmenus.com/ny/new-york/478222-burger-lobster/menu/,https://www.allmenus.com/ny/new-york/478222-burger-lobster/menu/,https://www.allmenus.com/ny/new-york/478222-burger-lobster/menu/
Kennedy's Fried Chicken & Pizza,/ny/new-york/436724-kennedys-fried-chicken-pizza/menu/,"Chicken, Wings","521 W 207th St, New York, NY, 10034",https://www.allmenus.com/ny/new-york/436724-kennedys-fried-chicken-pizza/menu/,https://www.allmenus.com/ny/new-york/436724-kennedys-fried-chicken-pizza/menu/,https://www.allmenus.com/ny/new-york/436724-kennedys-fried-chicken-pizza/menu/
Brooklyn Diner,/ny/new-york/247595-brooklyn-diner/menu/,Diner,"212 W 57th St, New York, NY, 10019",https://www.allmenus.com/ny/new-york/247595-brooklyn-diner/menu/,https://www.allmenus.com/ny/new-york/247595-brooklyn-diner/menu/,https://www.allmenus.com/ny/new-york/247595-brooklyn-diner/menu/
Luigi's Pizza,/ny/new-york/247637-luigis-pizza/menu/,"Italian, Pizza","936 8th Ave, New York, NY, 10019",https://www.allmenus.com/ny/new-york/247637-luigis-pizza/menu/,https://www.allmenus.com/ny/new-york/247637-luigis-pizza/menu/,https://www.allmenus.com/ny/new-york/247637-luigis-pizza/menu/
The Great Burrito 2,/ny/new-york/2421-the-great-burrito-2/menu/,Mexican,"522 Columbus Ave, New York, NY, 10024",https://www.allmenus.com/ny/new-york/2421-the-great-burrito-2/menu/,https://www.allmenus.com/ny/new-york/2421-the-great-burrito-2/menu/,https://www.allmenus.com/ny/new-york/2421-the-great-burrito-2/menu/
Hyo Dong Gak,/ny/new-york/248227-hyo-dong-gak/menu/,"Chinese, Korean","51 W 35th St, New York, NY, 10001",https://www.allmenus.com/ny/new-york/248227-hyo-dong-gak/menu/,https://www.allmenus.com/ny/new-york/248227-hyo-dong-gak/menu/,https://www.allmenus.com/ny/new-york/248227-hyo-dong-gak/menu/
Da Marino NYC,/ny/new-york/247876-da-marino-nyc/menu/,Italian,"220 W 49th St, New York, NY, 10019",https://www.allmenus.com/ny/new-york/247876-da-marino-nyc/menu/,https://www.allmenus.com/ny/new-york/247876-da-marino-nyc/menu/,https://www.allmenus.com/ny/new-york/247876-da-marino-nyc/menu/
Sacco Pizza,/ny/new-york/248814-sacco-pizza/menu/,Pizza,"819 9th Ave, New York, NY, 10019",https://www.allmenus.com/ny/new-york/248814-sacco-pizza/menu/,https://www.allmenus.com/ny/new-york/248814-sacco-pizza/menu/,https://www.allmenus.com/ny/new-york/248814-sacco-pizza/menu/
Don Giovanni Ristorante,/ny/new-york/248576-don-giovanni-ristorante/menu/,"Italian, Pizza","358 W 44th St, New York, NY, 10036",https://www.allmenus.com/ny/new-york/248576-don-giovanni-ristorante/menu/,https://www.allmenus.com/ny/new-york/248576-don-giovanni-ristorante/menu/,https://www.allmenus.com/ny/new-york/248576-don-giovanni-ristorante/menu/
Bobby Van's Steakhouse,/ny/new-york/252316-bobby-vans-steakhouse/menu/,"American, Steak","25 Broad St, New York, NY, 10004",https://www.allmenus.com/ny/new-york/252316-bobby-vans-steakhouse/menu/,https://www.allmenus.com/ny/new-york/252316-bobby-vans-steakhouse/menu/,https://www.allmenus.com/ny/new-york/252316-bobby-vans-steakhouse/menu/
Sahara's Turkish Cuisine,/ny/new-york/6968-saharas-turkish-cuisine/menu/,"Mediterranean, Middle Eastern, Turkish","513 2nd Ave, New York, NY, 10016",https://www.allmenus.com/ny/new-york/6968-saharas-turkish-cuisine/menu/,https://www.allmenus.com/ny/new-york/6968-saharas-turkish-cuisine/menu/,https://www.allmenus.com/ny/new-york/6968-saharas-turkish-cuisine/menu/
Cozy Soup & Burger,/ny/new-york/251485-cozy-soup-burger/menu/,Diner,"739 Broadway Ave, New York, NY, 10003",https://www.allmenus.com/ny/new-york/251485-cozy-soup-burger/menu/,https://www.allmenus.com/ny/new-york/251485-cozy-soup-burger/menu/,https://www.allmenus.com/ny/new-york/251485-cozy-soup-burger/menu/
Malaysia Grill,/ny/new-york/270418-malaysia-grill/menu/,"Malaysian, Thai","224 W 104th St, New York, NY, 10024",https://www.allmenus.com/ny/new-york/270418-malaysia-grill/menu/,https://www.allmenus.com/ny/new-york/270418-malaysia-grill/menu/,https://www.allmenus.com/ny/new-york/270418-malaysia-grill/menu/
Pershing Square,/ny/new-york/4724-pershing-square/menu/,American,"90 E 42nd St, New York, NY, 10017",https://www.allmenus.com/ny/new-york/4724-pershing-square/menu/,https://www.allmenus.com/ny/new-york/4724-pershing-square/menu/,https://www.allmenus.com/ny/new-york/4724-pershing-square/menu/
Modern Gourmet,/ny/new-york/251497-modern-gourmet/menu/,"American, Diner","793 Broadway, New York, NY, 10003",https://www.allmenus.com/ny/new-york/251497-modern-gourmet/menu/,https://www.allmenus.com/ny/new-york/251497-modern-gourmet/menu/,https://www.allmenus.com/ny/new-york/251497-modern-gourmet/menu/
Deli On Madison,/ny/new-york/7084-deli-on-madison/menu/,"Deli Food, Sandwiches","420 Madison Ave Frnt A, New York, NY, 10017",https://www.allmenus.com/ny/new-york/7084-deli-on-madison/menu/,https://www.allmenus.com/ny/new-york/7084-deli-on-madison/menu/,https://www.allmenus.com/ny/new-york/7084-deli-on-madison/menu/
Hiroshi Sushi,/ny/new-york/57103-hiroshi-sushi/menu/,"Japanese, Sushi","585 3rd Ave, New York, NY, 10016",https://www.allmenus.com/ny/new-york/57103-hiroshi-sushi/menu/,https://www.allmenus.com/ny/new-york/57103-hiroshi-sushi/menu/,https://www.allmenus.com/ny/new-york/57103-hiroshi-sushi/menu/
Keste Bleecker,/ny/new-york/282200-keste-bleecker/menu/,"Alcohol, Pizza","271 Bleecker St, New York, NY, 10014",https://www.allmenus.com/ny/new-york/282200-keste-bleecker/menu/,https://www.allmenus.com/ny/new-york/282200-keste-bleecker/menu/,https://www.allmenus.com/ny/new-york/282200-keste-bleecker/menu/
Pastrami Queen,/ny/new-york/41950-pastrami-queen/menu/,"Deli Food, Kosher, Sandwiches","1125 Lexington Ave, New York, NY, 10075",https://www.allmenus.com/ny/new-york/41950-pastrami-queen/menu/,https://www.allmenus.com/ny/new-york/41950-pastrami-queen/menu/,https://www.allmenus.com/ny/new-york/41950-pastrami-queen/menu/
Gotham Pizza,/ny/new-york/249435-gotham-pizza/menu/,Pizza,"1443 York Ave Ste 1, New York, NY, 10075",https://www.allmenus.com/ny/new-york/249435-gotham-pizza/menu/,https://www.allmenus.com/ny/new-york/249435-gotham-pizza/menu/,https://www.allmenus.com/ny/new-york/249435-gotham-pizza/menu/
Lan Sheng Szechuan,/ny/new-york/292317-lan-sheng-szechuan/menu/,Chinese,"128 W 36th St, New York, NY, 10018",https://www.allmenus.com/ny/new-york/292317-lan-sheng-szechuan/menu/,https://www.allmenus.com/ny/new-york/292317-lan-sheng-szechuan/menu/,https://www.allmenus.com/ny/new-york/292317-lan-sheng-szechuan/menu/
Exclusive Pizza,/ny/new-york/48049-exclusive-pizza/menu/,"Burgers, Pizza","810 W 181st St, New York, NY, 10033",https://www.allmenus.com/ny/new-york/48049-exclusive-pizza/menu/,https://www.allmenus.com/ny/new-york/48049-exclusive-pizza/menu/,https://www.allmenus.com/ny/new-york/48049-exclusive-pizza/menu/
Nice Matin,/ny/new-york/252714-nice-matin/menu/,"Bistro, French","201 W 79th St, New York, NY, 10024",https://www.allmenus.com/ny/new-york/252714-nice-matin/menu/,https://www.allmenus.com/ny/new-york/252714-nice-matin/menu/,https://www.allmenus.com/ny/new-york/252714-nice-matin/menu/
Gena's Grill Restaurant,/ny/new-york/2766-genas-grill-restaurant/menu/,"Latin American, Puerto Rican","210 1st Ave, New York, NY, 10009",https://www.allmenus.com/ny/new-york/2766-genas-grill-restaurant/menu/,https://www.allmenus.com/ny/new-york/2766-genas-grill-restaurant/menu/,https://www.allmenus.com/ny/new-york/2766-genas-grill-restaurant/menu/
Benihana New York West,/ny/new-york/217088-benihana-new-york-west/menu/,"Japanese, Steak, Sushi","47 W 56th St, New York, NY, 10019",https://www.allmenus.com/ny/new-york/217088-benihana-new-york-west/menu/,https://www.allmenus.com/ny/new-york/217088-benihana-new-york-west/menu/,https://www.allmenus.com/ny/new-york/217088-benihana-new-york-west/menu/
Aji Sushi,/ny/new-york/14814-aji-sushi/menu/,"Japanese, Sushi","519 3rd Ave Ste 5, New York, NY, 10016",https://www.allmenus.com/ny/new-york/14814-aji-sushi/menu/,https://www.allmenus.com/ny/new-york/14814-aji-sushi/menu/,https://www.allmenus.com/ny/new-york/14814-aji-sushi/menu/
Totoya Japanese Cuisine,/ny/new-york/7887-totoya-japanese-cuisine/menu/,"Japanese, Sushi","1144 1st Ave, New York, NY, 10065",https://www.allmenus.com/ny/new-york/7887-totoya-japanese-cuisine/menu/,https://www.allmenus.com/ny/new-york/7887-totoya-japanese-cuisine/menu/,https://www.allmenus.com/ny/new-york/7887-totoya-japanese-cuisine/menu/
